Close,Symbol,Adj Close,Close_lag_1,Low,Midpoint,High,Open,Close_lag_3
24.164182662963867,1,24.164182662963867,24.53232955932617,23.991992950439453,24.54265689849853,25.093320846557617,24.53794479370117,24.677284240722656
25.98859214782715,1,25.98859214782715,24.164182662963867,24.101600646972656,25.88010597229004,27.658611297607425,24.17816734313965,23.00544166564941
24.63542938232422,1,24.63542938232422,25.98859214782715,23.24344825744629,24.695895195007324,26.14834213256836,25.99799537658692,24.53232955932617
24.500253677368164,1,24.500253677368164,24.63542938232422,23.80129623413086,24.578548431396484,25.35580062866211,24.638992309570312,24.164182662963867
24.410659790039062,1,24.410659790039062,24.500253677368164,23.78264236450196,24.53674793243408,25.29085350036621,24.502052307128903,25.98859214782715
22.07607078552246,1,22.07607078552246,24.410659790039062,22.07607078552246,23.443065643310547,24.81006050109864,24.40844345092773,24.63542938232422
19.798967361450195,1,19.798967361450195,22.07607078552246,19.79216766357422,21.368895530700684,22.94562339782715,22.073299407958984,24.500253677368164
17.387441635131836,1,17.387441635131836,19.798967361450195,17.387441635131836,18.748929977416992,20.11041831970215,19.81135368347168,24.410659790039062
16.019935607910156,1,16.019935607910156,17.387441635131836,14.685198783874512,16.036908626556396,17.38861846923828,17.36842155456543,22.07607078552246
16.54035186767578,1,16.54035186767578,16.019935607910156,14.752678871154783,15.963864803314207,17.175050735473633,16.034414291381836,19.798967361450195
18.21199607849121,1,18.21199607849121,16.54035186767578,14.642707824707031,16.52376365661621,18.40481948852539,16.554590225219727,17.387441635131836
15.73227596282959,1,15.73227596282959,18.21199607849121,15.55866813659668,17.09512996673584,18.631591796875,18.225032806396484,16.019935607910156
16.00944709777832,1,16.00944709777832,15.73227596282959,15.55529499053955,16.08519220352173,16.615089416503906,15.74018383026123,16.54035186767578
14.841096878051758,1,14.841096878051758,16.00944709777832,13.850875854492188,15.060733795166016,16.270591735839844,16.00495719909668,18.21199607849121
16.18973731994629,1,16.18973731994629,14.841096878051758,13.791519165039062,15.048298835754396,16.305078506469727,14.836597442626951,15.73227596282959
17.137866973876953,1,17.137866973876953,16.18973731994629,15.394444465637209,16.605041027069092,17.815637588500977,16.187471389770508,16.00944709777832
16.85599708557129,1,16.85599708557129,17.137866973876953,16.68135643005371,17.550244331359863,18.419132232666016,17.138416290283203,14.841096878051758
16.07598876953125,1,16.07598876953125,16.85599708557129,16.03999137878418,16.68707275390625,17.33415412902832,16.878650665283203,16.18973731994629
18.2900505065918,1,18.2900505065918,16.07598876953125,16.07476806640625,17.208348274230957,18.341928482055664,16.07476806640625,17.137866973876953
20.54885482788086,1,20.54885482788086,18.2900505065918,18.04988479614257,19.47224998474121,20.894615173339844,18.28964614868164,16.85599708557129
21.366357803344727,1,21.366357803344727,20.54885482788086,19.929595947265625,20.70075035095215,21.471904754638672,20.53138542175293,16.07598876953125
19.692432403564453,1,19.692432403564453,21.366357803344727,19.68642807006836,20.72040843963623,21.7543888092041,21.36043357849121,18.2900505065918
19.31756591796875,1,19.31756591796875,19.692432403564453,19.23042106628418,20.268762588500977,21.307104110717773,19.69881820678711,20.54885482788086
18.120983123779297,1,18.120983123779297,19.31756591796875,18.058534622192383,19.268630981445312,20.47872734069824,19.309024810791016,21.366357803344727
17.5980167388916,1,17.5980167388916,18.120983123779297,17.27487564086914,17.95127296447754,18.627670288085938,18.120019912719727,19.692432403564453
16.929367065429688,1,16.929367065429688,17.5980167388916,15.865857124328612,16.811886310577393,17.757915496826172,17.64653778076172,19.31756591796875
16.085920333862305,1,16.085920333862305,16.929367065429688,15.851207733154297,16.7202730178833,17.589338302612305,16.95409393310547,18.120983123779297
16.336135864257812,1,16.336135864257812,16.085920333862305,16.00384521484375,16.290772438049316,16.577699661254883,16.094690322875977,17.5980167388916
16.660402297973633,1,16.660402297973633,16.336135864257812,15.8682222366333,16.311530590057373,16.754838943481445,16.3360595703125,16.929367065429688
17.939966201782227,1,17.939966201782227,16.660402297973633,16.342636108398438,17.170056343078613,17.99747657775879,16.659095764160156,16.085920333862305
18.06472969055176,1,18.06472969055176,17.939966201782227,16.733545303344727,17.62749481201172,18.52144432067871,17.931310653686523,16.336135864257812
19.147266387939453,1,19.147266387939453,18.06472969055176,17.866474151611328,18.590510368347168,19.314546585083008,18.07046127319336,16.660402297973633
20.23383903503418,1,20.23383903503418,19.147266387939453,18.90809631347656,19.71037578582764,20.51265525817871,19.148632049560547,17.939966201782227
19.79790687561035,1,19.79790687561035,20.23383903503418,19.476762771606445,20.21574878692627,20.954734802246094,20.229745864868164,18.06472969055176
19.91847801208496,1,19.91847801208496,19.79790687561035,19.61893844604492,19.914612770080566,20.21028709411621,19.7932357788086,19.147266387939453
19.15205383300781,1,19.15205383300781,19.91847801208496,18.80195426940918,19.37643051147461,19.95090675354004,19.918760299682617,20.23383903503418
17.374582290649414,1,17.374582290649414,19.15205383300781,17.37407684326172,18.26153564453125,19.14899444580078,19.148372650146484,19.79790687561035
16.84541130065918,1,16.84541130065918,17.374582290649414,16.84541130065918,17.437811851501465,18.03021240234375,17.377901077270508,19.91847801208496
18.80950355529785,1,18.80950355529785,16.84541130065918,16.618167877197266,17.746728897094727,18.875289916992188,16.84795570373535,19.15205383300781
19.72987365722656,1,19.72987365722656,18.80950355529785,17.8316593170166,18.836217880249023,19.840776443481445,18.807674407958984,17.374582290649414
19.38603782653809,1,19.38603782653809,19.72987365722656,19.13433074951172,19.64530372619629,20.15627670288086,19.73219490051269,16.84541130065918
21.21149253845215,1,21.21149253845215,19.38603782653809,18.765993118286133,20.052420616149902,21.338848114013672,19.37770652770996,18.80950355529785
20.605005264282227,1,20.605005264282227,21.21149253845215,20.603933334350582,21.302446365356445,22.000959396362305,21.21825790405273,19.72987365722656
24.08971405029297,1,24.08971405029297,20.605005264282227,20.607471466064453,22.34859275817871,24.08971405029297,20.607471466064453,19.38603782653809
24.737207412719727,1,24.737207412719727,24.08971405029297,23.12698173522949,24.614548683166504,26.10211563110352,24.07726287841797,21.21149253845215
23.59771728515625,1,23.59771728515625,24.737207412719727,23.500038146972656,24.80530834197998,26.110578536987305,24.73459815979004,20.605005264282227
25.04392433166504,1,25.04392433166504,23.59771728515625,22.74666213989257,24.067147254943848,25.38763236999512,23.59921646118164,24.08971405029297
23.715850830078125,1,23.715850830078125,25.04392433166504,23.65844917297364,24.55919551849365,25.459941864013672,25.044681549072266,24.737207412719727
23.646005630493164,1,23.646005630493164,23.715850830078125,22.89310836791992,23.750001907348636,24.606895446777344,23.70182228088379,23.59771728515625
23.86612319946289,1,23.86612319946289,23.646005630493164,23.31999969482422,23.87607479095459,24.43214988708496,23.648069381713867,25.04392433166504
20.97567749023437,1,20.97567749023437,23.86612319946289,20.97567749023437,22.419500350952145,23.86332321166992,23.86332321166992,23.715850830078125
20.668285369873047,1,20.668285369873047,20.97567749023437,19.601055145263672,20.28828525543213,20.975515365600582,20.975515365600582,23.646005630493164
23.418182373046875,1,23.418182373046875,20.668285369873047,20.24528694152832,21.8317346572876,23.418182373046875,20.672237396240234,23.86612319946289
24.237096786499023,1,24.237096786499023,23.418182373046875,22.61237144470215,23.60087490081787,24.5893783569336,23.41862869262696,20.97567749023437
24.522363662719727,1,24.522363662719727,24.237096786499023,23.53783798217773,24.40868186950684,25.279525756835938,24.240373611450195,20.668285369873047
24.228477478027344,1,24.228477478027344,24.522363662719727,24.03060913085937,24.8857536315918,25.74089813232422,24.51581382751465,23.418182373046875
23.74578285217285,1,23.74578285217285,24.228477478027344,23.63282012939453,24.38972759246826,25.146635055541992,24.228660583496094,24.237096786499023
23.65823554992676,1,23.65823554992676,23.74578285217285,23.03883171081543,23.66495132446289,24.29107093811035,23.741125106811523,24.522363662719727
22.86105728149414,1,22.86105728149414,23.65823554992676,22.302026748657227,23.08850860595703,23.87499046325684,23.653297424316406,24.228477478027344
23.071916580200195,1,23.071916580200195,22.86105728149414,22.32845497131348,23.208993911743164,24.08953285217285,22.86396217346192,23.74578285217285
23.375619888305664,1,23.375619888305664,23.071916580200195,22.961753845214844,23.461782455444336,23.961811065673828,23.07352828979492,23.65823554992676
24.94952774047852,1,24.94952774047852,23.375619888305664,23.178241729736328,24.063969612121586,24.94969749450684,23.371044158935547,22.86105728149414
26.659427642822266,1,26.659427642822266,24.94952774047852,24.739723205566406,25.765583992004395,26.791444778442383,24.949106216430664,23.071916580200195
27.889965057373047,1,27.889965057373047,26.659427642822266,25.880268096923828,27.084708213806152,28.28914833068848,26.6581974029541,23.375619888305664
27.94895362854004,1,27.94895362854004,27.889965057373047,27.60738754272461,29.052574157714844,30.49776077270508,27.89303207397461,24.94952774047852
27.420223236083984,1,27.420223236083984,27.94895362854004,27.10476493835449,27.929163932800293,28.753562927246094,27.95002174377441,26.659427642822266
29.1173095703125,1,29.1173095703125,27.420223236083984,26.708271026611328,28.35456657409668,30.00086212158203,27.41963768005371,27.889965057373047
28.55514335632324,1,28.55514335632324,29.1173095703125,28.47416877746582,29.210497856140137,29.946826934814453,29.118932723999023,27.94895362854004
29.343828201293945,1,29.343828201293945,28.55514335632324,28.192955017089844,28.78609561920166,29.37923622131348,28.55395126342773,27.420223236083984
29.10846900939941,1,29.10846900939941,29.343828201293945,28.95384788513184,29.609375,30.264902114868164,29.3391227722168,29.1173095703125
28.215635299682617,1,28.215635299682617,29.10846900939941,27.94024658203125,28.874825477600098,29.809404373168945,29.116405487060547,28.55514335632324
27.92951011657715,1,27.92951011657715,28.215635299682617,27.1677360534668,28.215015411376957,29.26229476928711,28.21977996826172,29.343828201293945
27.16270446777344,1,27.16270446777344,27.92951011657715,27.03583335876465,27.673418045043945,28.31100273132324,27.91974449157715,29.10846900939941
25.48673820495605,1,25.48673820495605,27.16270446777344,25.36851692199707,26.778669357299805,28.18882179260254,27.158451080322266,28.215635299682617
24.25769805908203,1,24.25769805908203,25.48673820495605,24.2334213256836,25.24412059783936,26.25481986999512,25.502580642700195,27.92951011657715
22.48787879943848,1,22.48787879943848,24.25769805908203,21.81346702575684,23.06444358825684,24.31542015075684,24.25180053710937,27.16270446777344
22.302879333496094,1,22.302879333496094,22.48787879943848,21.713211059570312,22.3721866607666,23.03116226196289,22.4794864654541,25.48673820495605
22.977310180664062,1,22.977310180664062,22.302879333496094,22.197423934936523,22.812588691711422,23.427753448486328,22.29676818847656,24.25769805908203
22.58142471313477,1,22.58142471313477,22.977310180664062,21.68948173522949,22.33557415008545,22.981666564941406,22.97273063659668,22.48787879943848
23.52440071105957,1,23.52440071105957,22.58142471313477,21.88386344909668,22.764537811279297,23.64521217346192,22.5841121673584,22.302879333496094
23.024131774902344,1,23.024131774902344,23.52440071105957,22.8640079498291,23.222993850708008,23.58197975158692,23.51882743835449,22.977310180664062
23.02031707763672,1,23.02031707763672,23.024131774902344,22.747699737548828,23.1880464553833,23.628393173217773,23.02656555175781,22.58142471313477
20.59803009033203,1,20.59803009033203,23.02031707763672,20.432886123657227,21.80160427093506,23.17032241821289,23.0141716003418,23.52440071105957
20.0777587890625,1,20.0777587890625,20.59803009033203,19.870147705078125,20.367372512817383,20.86459732055664,20.604291915893555,23.024131774902344
18.430381774902344,1,18.430381774902344,20.0777587890625,18.274532318115234,19.33778476715088,20.401037216186523,20.071882247924805,23.02031707763672
19.34901428222656,1,19.34901428222656,18.430381774902344,17.56277084350586,18.492074966430664,19.42137908935547,18.42881965637207,20.59803009033203
19.34550666809082,1,19.34550666809082,19.34901428222656,18.997766494750977,19.776519775390625,20.55527305603028,19.35013008117676,20.0777587890625
19.12833976745605,1,19.12833976745605,19.34550666809082,19.028135299682617,19.51987838745117,20.011621475219727,19.35286331176757,18.430381774902344
19.306751251220703,1,19.306751251220703,19.12833976745605,18.38875389099121,18.898507118225098,19.408260345458984,19.130840301513672,19.34901428222656
18.860631942749023,1,18.860631942749023,19.306751251220703,18.72685813903809,19.173642158508304,19.62042617797852,19.30365562438965,19.34550666809082
18.875083923339844,1,18.875083923339844,18.860631942749023,18.630990982055664,18.809983253479004,18.988975524902344,18.85841941833496,19.12833976745605
19.005001068115234,1,19.005001068115234,18.875083923339844,18.77714729309082,18.941486358642575,19.105825424194336,18.87555885314941,19.306751251220703
19.42653083801269,1,19.42653083801269,19.005001068115234,18.49637985229492,18.966447830200195,19.43651580810547,19.007373809814453,18.860631942749023
18.21985626220703,1,18.21985626220703,19.42653083801269,18.21772003173828,19.322773933410645,20.427827835083008,19.430662155151367,18.875083923339844
19.032773971557617,1,19.032773971557617,18.21985626220703,17.93990135192871,18.60613250732422,19.272363662719727,18.215442657470703,19.005001068115234
19.12345695495605,1,19.12345695495605,19.032773971557617,18.461679458618164,18.802722930908203,19.14376640319824,19.026235580444336,19.42653083801269
20.400781631469727,1,20.400781631469727,19.12345695495605,19.12352180480957,19.849761962890625,20.57600212097168,19.125377655029297,18.21985626220703
20.497501373291016,1,20.497501373291016,20.400781631469727,20.10065078735352,20.580416679382324,21.060182571411133,20.397003173828125,19.032773971557617
20.658855438232425,1,20.658855438232425,20.497501373291016,20.07472038269043,20.48629093170166,20.89786148071289,20.49252319335937,19.12345695495605
21.34820938110352,1,21.34820938110352,20.658855438232425,20.11676406860352,20.999321937561035,21.881879806518555,20.659656524658203,20.400781631469727
19.06827163696289,1,19.06827163696289,21.34820938110352,18.82537269592285,20.26282501220703,21.70027732849121,21.348520278930664,20.497501373291016
19.12075996398925,1,19.12075996398925,19.06827163696289,18.54096794128418,18.920504570007324,19.30004119873047,18.886499404907227,20.658855438232425
18.186092376708984,1,18.186092376708984,19.12075996398925,18.16227149963379,18.74293041229248,19.32358932495117,19.1214656829834,21.34820938110352
18.05659866333008,1,18.05659866333008,18.186092376708984,17.655284881591797,17.974361419677734,18.293437957763672,18.193431854248047,19.06827163696289
18.483089447021484,1,18.483089447021484,18.05659866333008,18.056058883666992,18.310693740844727,18.56532859802246,18.056058883666992,19.12075996398925
16.732431411743164,1,16.732431411743164,18.483089447021484,16.647464752197266,17.680212020874023,18.71295928955078,18.48221778869629,18.186092376708984
17.304716110229492,1,17.304716110229492,16.732431411743164,16.46198081970215,16.904911994934082,17.347843170166016,16.73036766052246,18.05659866333008
16.66739845275879,1,16.66739845275879,17.304716110229492,16.625347137451172,16.98728656768799,17.349225997924805,17.305648803710938,18.483089447021484
16.61811637878418,1,16.61811637878418,16.66739845275879,16.292272567749023,17.030390739440918,17.768508911132812,16.670982360839844,16.732431411743164
17.690845489501953,1,17.690845489501953,16.61811637878418,16.45786476135254,17.133981704711914,17.81009864807129,16.605602264404297,17.304716110229492
17.959775924682617,1,17.959775924682617,17.690845489501953,17.224315643310547,17.720932006835938,18.217548370361328,17.68873405456543,16.66739845275879
17.623594284057617,1,17.623594284057617,17.959775924682617,17.591367721557617,17.88327693939209,18.17518615722656,17.958131790161133,16.61811637878418
17.33123016357422,1,17.33123016357422,17.623594284057617,17.191076278686523,17.52580451965332,17.860532760620117,17.623464584350586,17.690845489501953
17.542062759399414,1,17.542062759399414,17.33123016357422,17.021574020385742,17.292128562927246,17.56268310546875,17.332881927490234,17.959775924682617
17.30769157409668,1,17.30769157409668,17.542062759399414,17.086374282836914,17.760361671447754,18.4343490600586,17.538110733032227,17.623594284057617
17.25748634338379,1,17.25748634338379,17.30769157409668,16.789417266845703,17.097607612609863,17.405797958374023,17.30498504638672,17.33123016357422
17.3486385345459,1,17.3486385345459,17.25748634338379,16.9273624420166,17.148008346557617,17.368654251098633,17.26158905029297,17.542062759399414
17.196197509765625,1,17.196197509765625,17.3486385345459,17.055105209350586,17.375622749328613,17.69614028930664,17.343780517578125,17.30769157409668
16.970863342285156,1,16.970863342285156,17.196197509765625,16.92818832397461,17.10872173309326,17.289255142211914,17.197280883789062,17.25748634338379
16.53337860107422,1,16.53337860107422,16.970863342285156,16.530080795288086,16.825045585632324,17.120010375976562,16.971267700195312,17.3486385345459
17.16819190979004,1,17.16819190979004,16.53337860107422,16.432865142822266,16.84270668029785,17.252548217773438,16.535253524780273,17.196197509765625
17.440378189086914,1,17.440378189086914,17.16819190979004,17.086732864379883,17.304226875305176,17.52172088623047,17.166608810424805,16.970863342285156
17.373703002929688,1,17.373703002929688,17.440378189086914,16.981075286865234,17.214009284973145,17.446943283081055,17.43783950805664,16.53337860107422
17.037782669067383,1,17.037782669067383,17.373703002929688,17.025562286376953,17.327138900756836,17.62871551513672,17.373666763305664,17.16819190979004
16.90461540222168,1,16.90461540222168,17.037782669067383,16.754295349121094,16.950703620910645,17.147111892700195,17.038976669311523,17.440378189086914
16.785358428955078,1,16.785358428955078,16.90461540222168,16.685394287109375,16.834463119506836,16.983531951904297,16.903654098510742,17.373703002929688
16.903053283691406,1,16.903053283691406,16.785358428955078,16.716705322265625,16.848904609680176,16.981103897094727,16.785560607910156,17.037782669067383
16.238502502441406,1,16.238502502441406,16.903053283691406,16.238502502441406,16.708746910095215,17.178991317749023,16.902746200561523,16.90461540222168
15.951668739318848,1,15.951668739318848,16.238502502441406,15.72413730621338,15.979819774627686,16.235502243041992,16.235111236572266,16.785358428955078
15.961630821228027,1,15.961630821228027,15.951668739318848,15.89378261566162,16.012567043304443,16.131351470947266,15.950661659240724,16.903053283691406
15.671713829040527,1,15.671713829040527,15.961630821228027,14.593812942504885,15.287615299224854,15.981417655944824,15.961603164672852,16.238502502441406
15.68238353729248,1,15.68238353729248,15.671713829040527,15.562581062316896,15.964486598968506,16.366392135620117,15.670157432556152,15.951668739318848
15.440478324890137,1,15.440478324890137,15.68238353729248,15.422195434570312,15.581233024597168,15.740270614624023,15.681532859802246,15.961630821228027
15.755318641662598,1,15.755318641662598,15.440478324890137,15.44078540802002,15.651512622833252,15.862239837646484,15.44078540802002,15.671713829040527
16.18509864807129,1,16.18509864807129,15.755318641662598,15.676973342895508,15.960022926330566,16.243072509765625,15.755045890808104,15.68238353729248
15.871760368347168,1,15.871760368347168,16.18509864807129,15.604381561279297,15.96838092803955,16.332380294799805,16.186153411865234,15.440478324890137
15.107032775878906,1,15.107032775878906,15.871760368347168,15.098836898803713,15.497382164001468,15.89592742919922,15.871362686157228,15.755318641662598
15.187332153320312,1,15.187332153320312,15.107032775878906,14.940564155578612,15.192556381225586,15.44454860687256,15.101544380187988,16.18509864807129
15.69028663635254,1,15.69028663635254,15.187332153320312,14.651844024658203,15.18828582763672,15.724727630615234,15.18890380859375,15.871760368347168
15.683671951293944,1,15.683671951293944,15.69028663635254,15.55204963684082,15.714913368225098,15.877777099609377,15.68943691253662,15.107032775878906
16.30229377746582,1,16.30229377746582,15.683671951293944,15.6316556930542,15.986708164215088,16.341760635375977,15.683835983276367,15.187332153320312
15.759552001953123,1,15.759552001953123,16.30229377746582,15.662907600402832,16.05622434616089,16.449541091918945,16.302366256713867,15.69028663635254
16.668628692626953,1,16.668628692626953,15.759552001953123,15.629010200500488,16.294804096221924,16.96059799194336,15.75815773010254,15.683671951293944
17.015155792236328,1,17.015155792236328,16.668628692626953,16.656171798706055,16.954994201660156,17.253816604614258,16.65995216369629,16.30229377746582
16.913970947265625,1,16.913970947265625,17.015155792236328,16.892780303955078,17.186492919921875,17.480205535888672,17.01578140258789,15.759552001953123
18.340309143066406,1,18.340309143066406,16.913970947265625,16.828161239624023,17.597907066345215,18.367652893066406,16.914453506469727,16.668628692626953
18.307973861694336,1,18.307973861694336,18.340309143066406,18.19820976257324,18.52438449859619,18.85055923461914,18.33908462524414,17.015155792236328
18.265605926513672,1,18.265605926513672,18.307973861694336,17.962953567504883,18.3799409866333,18.79692840576172,18.3057918548584,16.913970947265625
19.31160926818848,1,19.31160926818848,18.265605926513672,18.236690521240234,18.97396278381348,19.71123504638672,18.261558532714844,18.340309143066406
18.66878318786621,1,18.66878318786621,19.31160926818848,18.598388671875,19.02268695831299,19.446985244750977,19.31098747253418,18.307973861694336
17.897476196289062,1,17.897476196289062,18.66878318786621,17.510086059570312,18.116065979003903,18.7220458984375,18.661338806152344,18.265605926513672
18.04765510559082,1,18.04765510559082,17.897476196289062,17.830320358276367,18.319944381713867,18.809568405151367,17.8987979888916,19.31160926818848
19.39575958251953,1,19.39575958251953,18.04765510559082,17.940481185913086,18.77820587158203,19.615930557250977,18.043397903442383,18.66878318786621
19.603248596191406,1,19.603248596191406,19.39575958251953,19.24968147277832,19.871893882751465,20.49410629272461,19.393739700317383,17.897476196289062
18.27923011779785,1,18.27923011779785,19.603248596191406,18.276874542236328,18.990838050842285,19.70480155944824,19.603382110595703,18.04765510559082
18.06842041015625,1,18.06842041015625,18.27923011779785,17.791343688964844,18.310121536254883,18.82889938354492,18.275983810424805,19.39575958251953
15.991604804992676,1,15.991604804992676,18.06842041015625,15.273184776306152,16.707849979400635,18.14251518249512,18.06716537475586,19.603248596191406
12.917875289916992,1,12.917875289916992,15.991604804992676,12.279339790344238,14.194161891937256,16.108983993530273,15.995768547058104,18.27923011779785
15.38650608062744,1,15.38650608062744,12.917875289916992,12.757274627685549,14.312359809875488,15.86744499206543,12.916404724121094,18.06842041015625
14.095545768737791,1,14.095545768737791,15.38650608062744,13.662421226501465,14.540364742279053,15.41830825805664,15.385247230529783,15.991604804992676
13.06407070159912,1,13.06407070159912,14.095545768737791,12.973066329956056,13.54554557800293,14.118024826049805,14.101588249206545,12.917875289916992
13.052020072937012,1,13.052020072937012,13.06407070159912,12.734872817993164,13.0358567237854,13.336840629577637,13.066850662231444,15.38650608062744
13.10676383972168,1,13.10676383972168,13.052020072937012,12.106572151184082,12.833219051361084,13.559865951538086,13.053489685058594,14.095545768737791
13.49658203125,1,13.49658203125,13.10676383972168,13.048837661743164,13.514311790466309,13.979785919189451,13.107967376708984,13.06407070159912
13.078482627868652,1,13.078482627868652,13.49658203125,12.894078254699709,13.291889190673828,13.68970012664795,13.497727394104004,13.052020072937012
12.889345169067385,1,12.889345169067385,13.078482627868652,12.69776439666748,12.992716789245604,13.28766918182373,13.076667785644531,13.10676383972168
12.989431381225586,1,12.989431381225586,12.889345169067385,12.88143253326416,13.075818538665771,13.270204544067385,12.888330459594728,13.49658203125
12.882172584533691,1,12.882172584533691,12.989431381225586,12.557312965393066,12.773886680603027,12.990460395812988,12.990460395812988,13.078482627868652
12.196779251098633,1,12.196779251098633,12.882172584533691,12.13129997253418,12.624566555023192,13.117833137512209,12.881950378417969,12.889345169067385
11.834380149841309,1,11.834380149841309,12.196779251098633,11.647356986999512,11.921745777130129,12.196134567260742,12.196134567260742,12.989431381225586
12.322193145751951,1,12.322193145751951,11.834380149841309,11.492087364196776,11.92129611968994,12.350504875183104,11.833280563354492,12.882172584533691
13.031652450561523,1,13.031652450561523,12.322193145751951,12.324511528015137,12.67808198928833,13.031652450561523,12.324511528015137,12.196779251098633
12.94083309173584,1,12.94083309173584,13.031652450561523,12.805801391601562,13.085699558258057,13.36559772491455,13.030242919921877,11.834380149841309
12.828289031982422,1,12.828289031982422,12.94083309173584,12.549860954284668,12.780836582183838,13.011812210083008,12.94009780883789,12.322193145751951
12.75235652923584,1,12.75235652923584,12.828289031982422,12.65736198425293,12.934707641601562,13.212053298950195,12.828180313110352,13.031652450561523
12.876786231994627,1,12.876786231994627,12.75235652923584,12.706613540649414,12.974677085876465,13.242740631103516,12.75239372253418,12.94083309173584
12.457791328430176,1,12.457791328430176,12.876786231994627,12.016761779785156,12.497314929962158,12.97786808013916,12.8717041015625,12.828289031982422
12.47298812866211,1,12.47298812866211,12.457791328430176,12.313310623168944,12.508567333221436,12.703824043273926,12.459177017211914,12.75235652923584
13.157401084899902,1,13.157401084899902,12.47298812866211,12.473379135131836,12.82389783859253,13.174416542053224,12.473379135131836,12.876786231994627
12.887733459472656,1,12.887733459472656,13.157401084899902,12.841053009033203,13.05910062789917,13.277148246765137,13.156432151794434,12.457791328430176
13.58639907836914,1,13.58639907836914,12.887733459472656,12.840700149536133,13.226314067840576,13.61192798614502,12.888829231262209,12.47298812866211
13.431282043457031,1,13.431282043457031,13.58639907836914,13.324204444885254,13.590526580810549,13.85684871673584,13.5872220993042,13.157401084899902
13.925615310668944,1,13.925615310668944,13.431282043457031,13.423125267028809,13.674771308898926,13.926417350769045,13.427191734313965,12.887733459472656
13.60273265838623,1,13.60273265838623,13.925615310668944,13.482261657714844,13.893826007843018,14.305390357971191,13.924531936645508,13.58639907836914
13.666421890258787,1,13.666421890258787,13.60273265838623,13.496726036071776,13.584359645843506,13.671993255615234,13.60281753540039,13.431282043457031
13.264047622680664,1,13.264047622680664,13.666421890258787,13.02914047241211,13.353852272033691,13.678564071655272,13.66579818725586,13.925615310668944
13.40671443939209,1,13.40671443939209,13.264047622680664,13.113521575927734,13.307402610778809,13.501283645629885,13.265929222106934,13.60273265838623
13.451823234558104,1,13.451823234558104,13.40671443939209,13.37514877319336,13.486895084381104,13.598641395568848,13.406481742858888,13.666421890258787
13.480047225952148,1,13.480047225952148,13.451823234558104,13.359334945678713,13.462236881256104,13.565138816833496,13.453391075134276,13.264047622680664
12.995100021362305,1,12.995100021362305,13.480047225952148,12.96933937072754,13.231877326965332,13.494415283203123,13.480694770812988,13.40671443939209
12.991484642028809,1,12.991484642028809,12.995100021362305,12.649003028869627,12.84426403045654,13.039525032043455,12.993828773498535,13.451823234558104
13.728175163269045,1,13.728175163269045,12.991484642028809,12.605194091796877,13.34669542312622,14.088196754455566,12.992676734924316,13.480047225952148
13.72756004333496,1,13.72756004333496,13.728175163269045,13.620152473449709,13.88780689239502,14.155461311340332,13.731134414672852,12.995100021362305
13.170801162719728,1,13.170801162719728,13.72756004333496,13.11355209350586,13.488492488861084,13.863432884216309,13.725992202758787,12.991484642028809
11.846814155578612,1,11.846814155578612,13.170801162719728,11.689373016357422,12.48340892791748,13.27744483947754,13.171334266662598,13.728175163269045
11.963336944580078,1,11.963336944580078,11.846814155578612,11.58017635345459,11.7757568359375,11.97133731842041,11.845928192138672,13.72756004333496
11.92267894744873,1,11.92267894744873,11.963336944580078,11.82823085784912,11.917070865631104,12.005910873413086,11.962940216064451,13.170801162719728
11.382280349731444,1,11.382280349731444,11.92267894744873,11.27797031402588,11.67858648300171,12.07920265197754,11.925618171691896,11.846814155578612
11.96780490875244,1,11.96780490875244,11.382280349731444,11.369000434875488,11.69360065460205,12.018200874328612,11.385845184326172,11.963336944580078
11.696436882019045,1,11.696436882019045,11.96780490875244,11.647215843200684,11.809590339660645,11.971964836120604,11.96539306640625,11.92267894744873
11.84343147277832,1,11.84343147277832,11.696436882019045,11.491372108459473,11.667409420013428,11.843446731567385,11.697935104370115,11.382280349731444
11.781726837158203,1,11.781726837158203,11.84343147277832,11.743697166442873,11.808112144470217,11.87252712249756,11.84354305267334,11.96780490875244
11.680429458618164,1,11.680429458618164,11.781726837158203,11.663323402404783,11.742071628570557,11.820819854736328,11.78160572052002,11.696436882019045
11.684593200683594,1,11.684593200683594,11.680429458618164,11.539064407348633,11.62743616104126,11.715807914733888,11.680124282836914,11.84343147277832
11.72385597229004,1,11.72385597229004,11.684593200683594,11.5806303024292,11.672404289245604,11.764178276062012,11.684329986572266,11.781726837158203
11.646395683288574,1,11.646395683288574,11.72385597229004,11.581321716308594,11.68076515197754,11.780208587646484,11.720730781555176,11.680429458618164
11.202914237976074,1,11.202914237976074,11.646395683288574,11.13272762298584,11.394007205963137,11.65528678894043,11.64621353149414,11.684593200683594
10.992694854736328,1,10.992694854736328,11.202914237976074,10.70211696624756,10.955164909362791,11.208212852478027,11.203086853027344,11.72385597229004
10.870248794555664,1,10.870248794555664,10.992694854736328,10.651060104370115,10.82174301147461,10.992425918579102,10.992425918579102,11.646395683288574
10.902632713317873,1,10.902632713317873,10.870248794555664,10.8468656539917,10.94423532485962,11.04160499572754,10.870633125305176,11.202914237976074
10.865915298461914,1,10.865915298461914,10.902632713317873,10.670733451843262,10.80034065246582,10.92994785308838,10.90373420715332,10.992694854736328
